Id,weekly_Sales
2_23_2013-05-24,44792.08
2_23_2013-05-31,47367.18
2_23_2013-06-07,43427.11
2_23_2013-06-14,48322.37
2_23_2013-06-21,48322.37
2_23_2013-06-28,46975.14
2_23_2013-07-05,50194.45
2_23_2013-07-12,43427.11
2_23_2013-07-19,48322.37
2_23_2013-07-26,50194.45
2_24_2012-11-02,8118.35
2_24_2012-11-09,7733.2
2_24_2012-11-16,7230.87
2_24_2012-11-23,14529.15
2_24_2012-11-30,9751.19
2_24_2012-12-07,12717.09
2_24_2012-12-14,14642.07
2_24_2012-12-21,15966.8
2_24_2012-12-28,5483.91
2_24_2013-01-04,4313.9
2_24_2013-01-11,3750.01
2_24_2013-01-18,4313.9
2_24_2013-01-25,3853.73
2_24_2013-02-01,5190.93
2_24_2013-02-08,5357.66
2_24_2013-02-15,6431.15
2_24_2013-02-22,6324.07
2_24_2013-03-01,6195.81
2_24_2013-03-08,5665.22
2_24_2013-03-15,6239.87
2_24_2013-03-22,5939.51
2_24_2013-03-29,6324.07
2_24_2013-04-05,5645.77
2_24_2013-04-12,5780.13
2_24_2013-04-19,5419.58
2_24_2013-04-26,5386.14
2_24_2013-05-03,13363.52
2_24_2013-05-10,13448.62
2_24_2013-05-17,11598.18
2_24_2013-05-24,15057.14
2_24_2013-05-31,15057.14
2_24_2013-06-07,13448.62
2_24_2013-06-14,11598.18
2_24_2013-06-21,11598.18
2_24_2013-06-28,10132.05
2_24_2013-07-05,13363.52
2_24_2013-07-12,13363.52
2_24_2013-07-19,17455.61
2_24_2013-07-26,15057.14
2_25_2012-11-02,14819.58
2_25_2012-11-09,12962.63
2_25_2012-11-16,13573.3
2_25_2012-11-23,16775.64
2_25_2012-11-30,13744.67
2_25_2012-12-07,16415.05
2_25_2012-12-14,17017.56
2_25_2012-12-21,19989.32
2_25_2012-12-28,12141.41
2_25_2013-01-04,9588.34
2_25_2013-01-11,9588.34
2_25_2013-01-18,9588.34
2_25_2013-01-25,8494.91
2_25_2013-02-01,11264.53
2_25_2013-02-08,13768.58
2_25_2013-02-15,14166.32
2_25_2013-02-22,13932.43
2_25_2013-03-01,14044.3
2_25_2013-03-08,14198.49
2_25_2013-03-15,14871.96
2_25_2013-03-22,14786.57
2_25_2013-03-29,14379.23
2_25_2013-04-05,14379.23
2_25_2013-04-12,14379.23
2_25_2013-04-19,13573.3
2_25_2013-04-26,12961.33
2_25_2013-05-03,16043.75
2_25_2013-05-10,15617.09
2_25_2013-05-17,16043.75
2_25_2013-05-24,16660.23
2_25_2013-05-31,16043.75
2_25_2013-06-07,16202.85
2_25_2013-06-14,16310.89
2_25_2013-06-21,16043.75
2_25_2013-06-28,15887.88
2_25_2013-07-05,15617.09
2_25_2013-07-12,15314.12
2_25_2013-07-19,16202.85
2_25_2013-07-26,16043.75
2_26_2012-11-02,12186.62
2_26_2012-11-09,11442.32
2_26_2012-11-16,10937.93
2_26_2012-11-23,15642.36
2_26_2012-11-30,11688.63
2_26_2012-12-07,14804.41
2_26_2012-12-14,15002.69
2_26_2012-12-21,17199.14
2_26_2012-12-28,6915.67
2_26_2013-01-04,4942.64
2_26_2013-01-11,5632.5
2_26_2013-01-18,5922.15
2_26_2013-01-25,6882.01
2_26_2013-02-01,9349.84
2_26_2013-02-08,9919.39
2_26_2013-02-15,9880.16
2_26_2013-02-22,9533.4
2_26_2013-03-01,8725.18
2_26_2013-03-08,9932.64
2_26_2013-03-15,9830.43
2_26_2013-03-22,9667.11
2_26_2013-03-29,9113.36
2_26_2013-04-05,9830.43
2_26_2013-04-12,9667.11
2_26_2013-04-19,9059.24
2_26_2013-04-26,9113.36
2_26_2013-05-03,17132.96
2_26_2013-05-10,17734.74
2_26_2013-05-17,15856.05
2_26_2013-05-24,16071.85
2_26_2013-05-31,16162.02
2_26_2013-06-07,16420.06
2_26_2013-06-14,16071.85
2_26_2013-06-21,15190.46
2_26_2013-06-28,15190.46
2_26_2013-07-05,16162.02
2_26_2013-07-12,16162.02
2_26_2013-07-19,15143.07
2_26_2013-07-26,14895.88
2_27_2012-11-02,1988.21
2_27_2012-11-09,2002.85
2_27_2012-11-16,2084.68
2_27_2012-11-23,3664.79
2_27_2012-11-30,2964.32
2_27_2012-12-07,4218.12
2_27_2012-12-14,4746.79
2_27_2012-12-21,6765.2
2_27_2012-12-28,2882.08
2_27_2013-01-04,1986.21
2_27_2013-01-11,1868.39
2_27_2013-01-18,1889.67
2_27_2013-01-25,1712.02
2_27_2013-02-01,1889.67
2_27_2013-02-08,1994.39
2_27_2013-02-15,1970.65
2_27_2013-02-22,1799.49
2_27_2013-03-01,1799.49
2_27_2013-03-08,1868.39
2_27_2013-03-15,1682.22
2_27_2013-03-22,1695.26
2_27_2013-03-29,1731.93
2_27_2013-04-05,1799.49
2_27_2013-04-12,1663.54
2_27_2013-04-19,1333.97
2_27_2013-04-26,1622.99
2_27_2013-05-03,2013.0
2_27_2013-05-10,2066.58
2_27_2013-05-17,1956.75
2_27_2013-05-24,1891.57
2_27_2013-05-31,1878.44
2_27_2013-06-07,1956.75
2_27_2013-06-14,1891.57
2_27_2013-06-21,1952.12
2_27_2013-06-28,2013.0
2_27_2013-07-05,2204.51
2_27_2013-07-12,2203.29
2_27_2013-07-19,2203.29
2_27_2013-07-26,2203.29
2_28_2012-11-02,705.57
2_28_2012-11-09,708.37
2_28_2012-11-16,706.28
2_28_2012-11-23,860.05
2_28_2012-11-30,857.28
2_28_2012-12-07,1019.04
2_28_2012-12-14,1019.04
2_28_2012-12-21,1019.04
2_28_2012-12-28,883.81
2_28_2013-01-04,651.35
2_28_2013-01-11,651.35
2_28_2013-01-18,635.86
2_28_2013-01-25,635.86
2_28_2013-02-01,635.86
2_28_2013-02-08,635.86
2_28_2013-02-15,651.35
2_28_2013-02-22,635.86
2_28_2013-03-01,634.48
2_28_2013-03-08,635.86
2_28_2013-03-15,612.27
2_28_2013-03-22,627.02
2_28_2013-03-29,635.86
2_28_2013-04-05,618.1
2_28_2013-04-12,585.5
2_28_2013-04-19,482.94
2_28_2013-04-26,602.63
2_28_2013-05-03,895.91
2_28_2013-05-10,912.03
2_28_2013-05-17,827.6
2_28_2013-05-24,774.89
2_28_2013-05-31,746.44
2_28_2013-06-07,746.44
2_28_2013-06-14,690.1
2_28_2013-06-21,653.81
2_28_2013-06-28,639.7
2_28_2013-07-05,696.83
2_28_2013-07-12,625.27
2_28_2013-07-19,667.66
2_28_2013-07-26,653.81
2_29_2012-11-02,6738.0
2_29_2012-11-09,6738.0
2_29_2012-11-16,7052.88
2_29_2012-11-23,9434.82
2_29_2012-11-30,9146.12
2_29_2012-12-07,10734.87
2_29_2012-12-14,11282.02
2_29_2012-12-21,18941.08
2_29_2012-12-28,8802.45
2_29_2013-01-04,6046.4
2_29_2013-01-11,5831.2
2_29_2013-01-18,6046.4
2_29_2013-01-25,5831.2
2_29_2013-02-01,7823.38
2_29_2013-02-08,8090.85
2_29_2013-02-15,7273.97
2_29_2013-02-22,7069.02
2_29_2013-03-01,7273.97
2_29_2013-03-08,6621.1
2_29_2013-03-15,6076.14
2_29_2013-03-22,6268.03
2_29_2013-03-29,6037.62
2_29_2013-04-05,6213.81
2_29_2013-04-12,6040.25
2_29_2013-04-19,6037.62
2_29_2013-04-26,5887.3
2_29_2013-05-03,9655.81
2_29_2013-05-10,9461.5
2_29_2013-05-17,8921.17
2_29_2013-05-24,9333.61
2_29_2013-05-31,9655.81
2_29_2013-06-07,9461.5
2_29_2013-06-14,9655.81
2_29_2013-06-21,9688.14
2_29_2013-06-28,9655.81
2_29_2013-07-05,9769.93
2_29_2013-07-12,9688.14
2_29_2013-07-19,9539.95
2_29_2013-07-26,9333.61
2_30_2012-11-02,3759.78
2_30_2012-11-09,3996.37
2_30_2012-11-16,3996.37
2_30_2012-11-23,4217.15
2_30_2012-11-30,3978.87
2_30_2012-12-07,3995.92
2_30_2012-12-14,3869.88
2_30_2012-12-21,4084.75
2_30_2012-12-28,3698.96
2_30_2013-01-04,3526.46
2_30_2013-01-11,3424.44
2_30_2013-01-18,3646.56
2_30_2013-01-25,3646.56
2_30_2013-02-01,4907.38
2_30_2013-02-08,5207.32
2_30_2013-02-15,5053.54
2_30_2013-02-22,4816.84
2_30_2013-03-01,5074.98
2_30_2013-03-08,5017.68
2_30_2013-03-15,4816.84
2_30_2013-03-22,4888.17
2_30_2013-03-29,4732.58
2_30_2013-04-05,4907.38
2_30_2013-04-12,4874.78
2_30_2013-04-19,4767.46
2_30_2013-04-26,4667.32
2_30_2013-05-03,8630.38
2_30_2013-05-10,8684.58
2_30_2013-05-17,8511.9
2_30_2013-05-24,7919.18
2_30_2013-05-31,7707.6
2_30_2013-06-07,8693.49
2_30_2013-06-14,8523.93
2_30_2013-06-21,8462.0
2_30_2013-06-28,7742.02
2_30_2013-07-05,8492.36
2_30_2013-07-12,8536.46
2_30_2013-07-19,8492.36
2_30_2013-07-26,8300.48
2_31_2012-11-02,3554.24
2_31_2012-11-09,3595.46
2_31_2012-11-16,3485.31
2_31_2012-11-23,3681.61
2_31_2012-11-30,3681.61
2_31_2012-12-07,5391.39
2_31_2012-12-14,6700.68
2_31_2012-12-21,6812.13
2_31_2012-12-28,3480.88
2_31_2013-01-04,2878.91
2_31_2013-01-11,2717.72
2_31_2013-01-18,2717.72
2_31_2013-01-25,2717.72
2_31_2013-02-01,2878.91
2_31_2013-02-08,3251.52
2_31_2013-02-15,2928.37
2_31_2013-02-22,2717.72
2_31_2013-03-01,3056.35
2_31_2013-03-08,3003.8
2_31_2013-03-15,2835.28
2_31_2013-03-22,2684.0
2_31_2013-03-29,2651.52
2_31_2013-04-05,2717.72
2_31_2013-04-12,2717.72
2_31_2013-04-19,2612.94
2_31_2013-04-26,2684.0
2_31_2013-05-03,2595.07
2_31_2013-05-10,2501.58
2_31_2013-05-17,2377.07
2_31_2013-05-24,2501.58
2_31_2013-05-31,2377.07
2_31_2013-06-07,2599.52
2_31_2013-06-14,2501.58
2_31_2013-06-21,2438.05
2_31_2013-06-28,2886.62
2_31_2013-07-05,2886.28
2_31_2013-07-12,5404.15
2_31_2013-07-19,8394.88
2_31_2013-07-26,10606.21
2_32_2012-11-02,9039.08
2_32_2012-11-09,9450.83
2_32_2012-11-16,10392.32
2_32_2012-11-23,14477.16
2_32_2012-11-30,13397.26
2_32_2012-12-07,15388.82
2_32_2012-12-14,20415.4
2_32_2012-12-21,35301.3
2_32_2012-12-28,12122.5
2_32_2013-01-04,7602.92
2_32_2013-01-11,6921.06
2_32_2013-01-18,7225.04
2_32_2013-01-25,6963.16
2_32_2013-02-01,10626.7
2_32_2013-02-08,12951.37
2_32_2013-02-15,22744.61
2_32_2013-02-22,9451.83
2_32_2013-03-01,9830.45
2_32_2013-03-08,10963.35
2_32_2013-03-15,9328.57
2_32_2013-03-22,10308.84
2_32_2013-03-29,8596.99
2_32_2013-04-05,10308.84
2_32_2013-04-12,9727.66
2_32_2013-04-19,8706.51
2_32_2013-04-26,8276.6
2_32_2013-05-03,18853.18
2_32_2013-05-10,18853.18
2_32_2013-05-17,18853.18
2_32_2013-05-24,18853.18
2_32_2013-05-31,18853.18
2_32_2013-06-07,18853.18
2_32_2013-06-14,18853.18
2_32_2013-06-21,18853.18
2_32_2013-06-28,15397.47
2_32_2013-07-05,18853.18
2_32_2013-07-12,13671.84
2_32_2013-07-19,18853.18
2_32_2013-07-26,11623.33
2_33_2012-11-02,8064.98
2_33_2012-11-09,7622.31
2_33_2012-11-16,7622.31
2_33_2012-11-23,13159.73
2_33_2012-11-30,11905.16
2_33_2012-12-07,15089.63
2_33_2012-12-14,15089.63
2_33_2012-12-21,15272.42
2_33_2012-12-28,6236.91
2_33_2013-01-04,3734.79
2_33_2013-01-11,3530.41
2_33_2013-01-18,3694.14
2_33_2013-01-25,4029.82
2_33_2013-02-01,6320.15
2_33_2013-02-08,7153.85
2_33_2013-02-15,6853.2
2_33_2013-02-22,6447.58
2_33_2013-03-01,6086.78
2_33_2013-03-08,6952.89
2_33_2013-03-15,6791.72
2_33_2013-03-22,6420.46
2_33_2013-03-29,6222.69
2_33_2013-04-05,6062.33
2_33_2013-04-12,6222.69
2_33_2013-04-19,6180.5
2_33_2013-04-26,6073.13
2_33_2013-05-03,18853.18
2_33_2013-05-10,18853.18
2_33_2013-05-17,18853.18
2_33_2013-05-24,18853.18
2_33_2013-05-31,18853.18
2_33_2013-06-07,18853.18
2_33_2013-06-14,18853.18
2_33_2013-06-21,18853.18
2_33_2013-06-28,11975.27
2_33_2013-07-05,18853.18
2_33_2013-07-12,12759.78
2_33_2013-07-19,18853.18
2_33_2013-07-26,18853.18
2_34_2012-11-02,17753.42
2_34_2012-11-09,18230.14
2_34_2012-11-16,18038.5
2_34_2012-11-23,21018.05
2_34_2012-11-30,19144.66
2_34_2012-12-07,19313.36
2_34_2012-12-14,19144.66
2_34_2012-12-21,19313.36
2_34_2012-12-28,15567.64
2_34_2013-01-04,11499.41
2_34_2013-01-11,10999.44
2_34_2013-01-18,10999.44
2_34_2013-01-25,10999.44
2_34_2013-02-01,15469.91
2_34_2013-02-08,17232.1
2_34_2013-02-15,17855.7
2_34_2013-02-22,17855.7
2_34_2013-03-01,20362.88
2_34_2013-03-08,20362.88
2_34_2013-03-15,20362.88
2_34_2013-03-22,20362.88
2_34_2013-03-29,20348.13
2_34_2013-04-05,20362.88
2_34_2013-04-12,20362.88
2_34_2013-04-19,20588.01
2_34_2013-04-26,20362.88
2_34_2013-05-03,24532.67
2_34_2013-05-10,25246.08
2_34_2013-05-17,24582.25
2_34_2013-05-24,27234.97
2_34_2013-05-31,26121.41
2_34_2013-06-07,24582.25
2_34_2013-06-14,27231.67
2_34_2013-06-21,27219.47
2_34_2013-06-28,27231.67
2_34_2013-07-05,27773.15
2_34_2013-07-12,27231.67
2_34_2013-07-19,27219.47
2_34_2013-07-26,26078.51
2_35_2012-11-02,3297.21
2_35_2012-11-09,3359.49
2_35_2012-11-16,3525.26
2_35_2012-11-23,3525.26
2_35_2012-11-30,3297.21
2_35_2012-12-07,3525.26
2_35_2012-12-14,3711.03
2_35_2012-12-21,3883.22
2_35_2012-12-28,3297.21
2_35_2013-01-04,2676.0
2_35_2013-01-11,2690.68
2_35_2013-01-18,2690.68
2_35_2013-01-25,2984.56
2_35_2013-02-01,4119.11
2_35_2013-02-08,4174.64
2_35_2013-02-15,3930.9
2_35_2013-02-22,3716.83
2_35_2013-03-01,4091.0
2_35_2013-03-08,4119.11
2_35_2013-03-15,4197.64
2_35_2013-03-22,4119.11
2_35_2013-03-29,3928.0
2_35_2013-04-05,4174.64
2_35_2013-04-12,4463.47
2_35_2013-04-19,4371.79
2_35_2013-04-26,4098.35
2_35_2013-05-03,4740.21
2_35_2013-05-10,4721.0
2_35_2013-05-17,4857.88
2_35_2013-05-24,4886.7
2_35_2013-05-31,4721.0
2_35_2013-06-07,4701.02
2_35_2013-06-14,4701.02
2_35_2013-06-21,4738.21
2_35_2013-06-28,4665.91
2_35_2013-07-05,4651.64
2_35_2013-07-12,4431.79
2_35_2013-07-19,4173.03
2_35_2013-07-26,4065.95
2_36_2012-11-02,1878.44
2_36_2012-11-09,1863.64
2_36_2012-11-16,1878.44
2_36_2012-11-23,2785.16
2_36_2012-11-30,2511.36
2_36_2012-12-07,2931.14
2_36_2012-12-14,2931.14
2_36_2012-12-21,3387.45
2_36_2012-12-28,3261.0
2_36_2013-01-04,1291.22
2_36_2013-01-11,949.1
2_36_2013-01-18,868.0
2_36_2013-01-25,815.37
2_36_2013-02-01,1103.9
2_36_2013-02-08,2017.47
2_36_2013-02-15,2313.06
2_36_2013-02-22,1291.22
2_36_2013-03-01,2047.83
2_36_2013-03-08,2426.5
2_36_2013-03-15,2590.0
2_36_2013-03-22,2527.75
2_36_2013-03-29,2426.5
2_36_2013-04-05,2187.01
2_36_2013-04-12,2502.0
2_36_2013-04-19,2590.0
2_36_2013-04-26,2399.0
2_36_2013-05-03,3105.0
2_36_2013-05-10,3168.0
2_36_2013-05-17,4840.31
2_36_2013-05-24,8140.5
2_36_2013-05-31,8265.0
2_36_2013-06-07,8052.0
2_36_2013-06-14,7417.0
2_36_2013-06-21,6623.0
2_36_2013-06-28,6816.0
2_36_2013-07-05,6558.0
2_36_2013-07-12,4171.0
2_36_2013-07-19,3597.0
2_36_2013-07-26,1877.0
2_37_2012-11-02,4269.61
2_37_2012-11-09,4356.42
2_37_2012-11-16,4269.61
2_37_2012-11-23,3829.0
2_37_2012-11-30,3415.63
2_37_2012-12-07,3674.29
2_37_2012-12-14,3749.78
2_37_2012-12-21,3850.11
2_37_2012-12-28,3850.11
2_37_2013-01-04,3784.39
2_37_2013-01-11,3910.96
2_37_2013-01-18,3894.24
2_37_2013-01-25,3951.16
2_37_2013-02-01,4164.72
2_37_2013-02-08,4448.06
2_37_2013-02-15,4340.47
2_37_2013-02-22,3997.31
2_37_2013-03-01,3988.17
2_37_2013-03-08,4340.47
2_37_2013-03-15,3997.31
2_37_2013-03-22,3995.87
2_37_2013-03-29,3854.28
2_37_2013-04-05,4122.49
2_37_2013-04-12,3995.87
2_37_2013-04-19,3969.67
2_37_2013-04-26,3934.65
2_37_2013-05-03,4027.0
2_37_2013-05-10,3979.94
2_37_2013-05-17,3948.76
2_37_2013-05-24,4228.46
2_37_2013-05-31,4137.78
2_37_2013-06-07,4281.62
2_37_2013-06-14,4437.44
2_37_2013-06-21,4056.67
2_37_2013-06-28,4137.78
2_37_2013-07-05,4455.76
2_37_2013-07-12,3628.4
2_37_2013-07-19,3552.82
2_37_2013-07-26,3283.06
2_38_2012-11-02,76287.15
2_38_2012-11-09,71996.56
2_38_2012-11-16,76287.15
2_38_2012-11-23,65540.73
2_38_2012-11-30,70757.72
2_38_2012-12-07,78991.97
2_38_2012-12-14,76038.4
2_38_2012-12-21,72539.1
2_38_2012-12-28,69385.19
2_38_2013-01-04,80493.1
2_38_2013-01-11,77675.98
2_38_2013-01-18,78264.14
2_38_2013-01-25,80493.1
2_38_2013-02-01,80493.1
2_38_2013-02-08,72409.92
2_38_2013-02-15,78007.32
2_38_2013-02-22,77675.98
2_38_2013-03-01,80157.99
2_38_2013-03-08,77675.98
2_38_2013-03-15,72809.46
2_38_2013-03-22,74672.63
2_38_2013-03-29,78245.26
2_38_2013-04-05,76669.02
2_38_2013-04-12,72809.46
2_38_2013-04-19,71173.04
2_38_2013-04-26,71173.04
2_38_2013-05-03,95113.12
2_38_2013-05-10,92539.65
2_38_2013-05-17,88386.88
2_38_2013-05-24,84057.42
2_38_2013-05-31,83524.14
2_38_2013-06-07,87013.04
2_38_2013-06-14,87013.04
2_38_2013-06-21,85037.2
2_38_2013-06-28,83524.14
2_38_2013-07-05,83524.14
2_38_2013-07-12,83514.5
2_38_2013-07-19,83524.14
2_38_2013-07-26,82621.42
2_40_2012-11-02,77150.3
2_40_2012-11-09,78545.03
2_40_2012-11-16,78545.03
2_40_2012-11-23,69479.79
2_40_2012-11-30,74489.03
2_40_2012-12-07,76958.58
2_40_2012-12-14,76958.58
2_40_2012-12-21,74489.03
2_40_2012-12-28,74489.03
2_40_2013-01-04,86048.96
2_40_2013-01-11,81624.83
2_40_2013-01-18,79675.79
2_40_2013-01-25,78970.78
2_40_2013-02-01,86312.55
2_40_2013-02-08,86048.96
2_40_2013-02-15,81832.29
2_40_2013-02-22,81624.83
2_40_2013-03-01,86048.96
2_40_2013-03-08,86048.96
2_40_2013-03-15,81624.83
2_40_2013-03-22,76958.58
2_40_2013-03-29,77150.3
2_40_2013-04-05,78530.17
2_40_2013-04-12,79392.43
2_40_2013-04-19,79675.79
2_40_2013-04-26,78530.17
2_40_2013-05-03,79165.24
2_40_2013-05-10,78758.36
2_40_2013-05-17,75396.76
2_40_2013-05-24,74925.4
2_40_2013-05-31,74925.4
2_40_2013-06-07,77360.73
2_40_2013-06-14,74925.4
2_40_2013-06-21,74925.4
2_40_2013-06-28,74111.17
2_40_2013-07-05,77360.73
2_40_2013-07-12,74073.38
2_40_2013-07-19,75289.02
2_40_2013-07-26,74548.27
2_41_2012-11-02,1934.51
2_41_2012-11-09,1938.0
2_41_2012-11-16,2250.0
2_41_2012-11-23,2988.72
2_41_2012-11-30,2927.5
2_41_2012-12-07,3177.61
2_41_2012-12-14,3872.5
2_41_2012-12-21,8025.73
2_41_2012-12-28,3123.94
2_41_2013-01-04,1133.0
2_41_2013-01-11,1405.9
2_41_2013-01-18,1174.75
2_41_2013-01-25,1201.75
2_41_2013-02-01,1874.44
2_41_2013-02-08,1874.44
2_41_2013-02-15,2047.2
2_41_2013-02-22,1938.5
2_41_2013-03-01,2111.5
2_41_2013-03-08,2185.25
2_41_2013-03-15,2257.0
2_41_2013-03-22,2211.5
2_41_2013-03-29,1874.44
2_41_2013-04-05,1739.17
2_41_2013-04-12,1773.0
2_41_2013-04-19,1599.29
2_41_2013-04-26,1563.5
2_41_2013-05-03,910.66
2_41_2013-05-10,868.0
2_41_2013-05-17,868.0
2_41_2013-05-24,1086.0
2_41_2013-05-31,910.66
2_41_2013-06-07,910.66
2_41_2013-06-14,910.66
2_41_2013-06-21,910.66
2_41_2013-06-28,1086.0
2_41_2013-07-05,1116.47
2_41_2013-07-12,910.66
2_41_2013-07-19,1116.47
2_41_2013-07-26,1118.5
2_42_2012-11-02,9141.01
2_42_2012-11-09,9240.95
2_42_2012-11-16,8796.61
2_42_2012-11-23,9232.44
2_42_2012-11-30,8624.23
2_42_2012-12-07,9640.68
2_42_2012-12-14,8530.26
2_42_2012-12-21,9171.18
2_42_2012-12-28,8115.78
2_42_2013-01-04,8486.04
2_42_2013-01-11,8803.42
2_42_2013-01-18,8560.07
2_42_2013-01-25,8972.83
2_42_2013-02-01,9385.51
2_42_2013-02-08,9403.26
2_42_2013-02-15,9394.4
2_42_2013-02-22,9171.18
2_42_2013-03-01,9265.85
2_42_2013-03-08,9566.56
2_42_2013-03-15,9265.85
2_42_2013-03-22,9481.85
2_42_2013-03-29,9171.18
2_42_2013-04-05,10264.57
2_42_2013-04-12,9825.84
2_42_2013-04-19,9680.21
2_42_2013-04-26,9483.56
2_42_2013-05-03,10055.47
2_42_2013-05-10,9437.86
2_42_2013-05-17,10001.89
2_42_2013-05-24,9813.89
2_42_2013-05-31,9571.12
2_42_2013-06-07,10196.89
2_42_2013-06-14,9959.19
2_42_2013-06-21,10001.89
2_42_2013-06-28,9690.59
2_42_2013-07-05,10225.84
2_42_2013-07-12,10001.89
2_42_2013-07-19,9683.35
2_42_2013-07-26,9286.24
2_44_2012-11-02,8663.07
2_44_2012-11-09,8663.07
2_44_2012-11-16,8925.06
2_44_2012-11-23,10062.93
2_44_2012-11-30,9509.94
2_44_2012-12-07,11667.52
2_44_2012-12-14,12778.63
2_44_2012-12-21,13832.03
2_44_2012-12-28,8414.49
2_44_2013-01-04,8214.2
2_44_2013-01-11,8214.2
2_44_2013-01-18,8214.2
2_44_2013-01-25,8096.52
2_44_2013-02-01,8617.4
2_44_2013-02-08,8576.18
2_44_2013-02-15,8576.18
2_44_2013-02-22,8214.2
2_44_2013-03-01,8214.2
2_44_2013-03-08,9005.34
2_44_2013-03-15,8638.93
2_44_2013-03-22,8966.17
2_44_2013-03-29,8929.52
2_44_2013-04-05,8617.4
2_44_2013-04-12,8638.93
2_44_2013-04-19,8925.06
2_44_2013-04-26,8925.06
2_44_2013-05-03,5212.04
2_44_2013-05-10,5148.78
2_44_2013-05-17,5072.58
2_44_2013-05-24,5189.15
2_44_2013-05-31,4872.38
2_44_2013-06-07,5144.73
2_44_2013-06-14,5080.89
2_44_2013-06-21,4955.24
2_44_2013-06-28,4866.71
2_44_2013-07-05,5795.76
2_44_2013-07-12,4877.28
2_44_2013-07-19,4872.38
2_44_2013-07-26,4866.71
2_45_2012-11-09,17.91
2_45_2012-12-21,23.94
2_45_2012-12-28,27.88
2_45_2013-01-04,20.94
2_46_2012-11-02,27470.26
2_46_2012-11-09,27482.17
2_46_2012-11-16,27482.17
2_46_2012-11-23,30254.75
2_46_2012-11-30,27707.32
2_46_2012-12-07,31002.47
2_46_2012-12-14,37400.81
2_46_2012-12-21,59400.05
2_46_2012-12-28,37729.42
2_46_2013-01-04,24130.23
2_46_2013-01-11,23206.75
2_46_2013-01-18,24007.23
2_46_2013-01-25,24142.77
2_46_2013-02-01,27168.81
2_46_2013-02-08,29184.16
2_46_2013-02-15,28741.71
2_46_2013-02-22,27485.18
2_46_2013-03-01,28107.51
2_46_2013-03-08,28722.09
2_46_2013-03-15,28722.09
2_46_2013-03-22,28722.09
2_46_2013-03-29,27563.18
2_46_2013-04-05,28741.71
2_46_2013-04-12,28322.49
2_46_2013-04-19,28976.01
2_46_2013-04-26,27563.18
2_46_2013-05-03,41754.35
2_46_2013-05-10,41038.1
2_46_2013-05-17,40065.63
2_46_2013-05-24,40071.75
2_46_2013-05-31,39789.17
2_46_2013-06-07,44018.95
2_46_2013-06-14,45351.89
2_46_2013-06-21,42263.9
2_46_2013-06-28,41972.12
2_46_2013-07-05,44018.95
2_46_2013-07-12,40874.39
2_46_2013-07-19,39789.17
2_46_2013-07-26,38325.52
2_47_2012-12-14,198.0
2_47_2012-12-21,24.0
2_47_2013-02-22,55.0
2_48_2012-11-02,1636.0
2_48_2012-11-09,1862.0
2_48_2012-11-16,1558.0
2_48_2012-11-23,5217.0
2_48_2012-11-30,2028.0
2_48_2012-12-07,1951.0
2_48_2012-12-14,2668.0
2_48_2012-12-21,3351.99
2_48_2012-12-28,3351.0
2_48_2013-01-04,1306.0
2_48_2013-01-11,1285.0
2_48_2013-01-18,1190.0
2_48_2013-01-25,1306.0
2_48_2013-02-01,1527.0
2_48_2013-02-08,1327.0
2_48_2013-02-15,2001.0
2_48_2013-02-22,1612.0
2_48_2013-03-01,1636.0
2_48_2013-03-08,1999.0
2_48_2013-03-15,1776.0
2_48_2013-03-22,1998.0
2_48_2013-03-29,1535.0
2_48_2013-04-05,1701.0
2_48_2013-04-12,1636.0
2_48_2013-04-19,1191.0
2_48_2013-04-26,1285.0
2_48_2013-05-03,2119.0
2_48_2013-05-10,1828.0
2_48_2013-05-17,2791.0
2_48_2013-05-24,2578.0
2_48_2013-05-31,2191.0
2_48_2013-06-07,2264.0
2_48_2013-06-14,2264.0
2_48_2013-06-21,2048.0
2_48_2013-06-28,3049.0
2_48_2013-07-05,2075.0
2_48_2013-07-12,2086.0
2_48_2013-07-19,2151.0
2_48_2013-07-26,2236.0
2_49_2012-11-02,12565.94
2_49_2012-11-09,12891.0
2_49_2012-11-16,14052.3
2_49_2012-11-23,5197.9
2_49_2012-11-30,1864.67
2_49_2012-12-07,1488.4
2_49_2012-12-14,1488.4
2_49_2012-12-21,1663.55
2_49_2012-12-28,2434.35
2_49_2013-01-04,15622.26
2_49_2013-01-11,15622.26
2_49_2013-01-18,15710.71
2_49_2013-01-25,16975.79
2_49_2013-02-01,17141.44
2_49_2013-02-08,17141.44
2_49_2013-02-15,16975.79
2_49_2013-02-22,17141.44
2_49_2013-03-01,17141.44
2_49_2013-03-08,17005.65
2_49_2013-03-15,17583.63
2_49_2013-03-22,18221.78
2_49_2013-03-29,16975.79
2_49_2013-04-05,11472.5
2_49_2013-04-12,12565.94
2_49_2013-04-19,12708.94
2_49_2013-04-26,12891.0
2_49_2013-05-03,12565.94
2_49_2013-05-10,12448.58
2_49_2013-05-17,13481.95
2_49_2013-05-24,11914.94
2_49_2013-05-31,11914.94
2_49_2013-06-07,12326.68
2_49_2013-06-14,12326.68
2_49_2013-06-21,12448.58
2_49_2013-06-28,14287.0
2_49_2013-07-05,12326.68
2_49_2013-07-12,12565.94
2_49_2013-07-19,12670.26
2_49_2013-07-26,12570.19
2_52_2012-11-02,4172.77
2_52_2012-11-09,4962.01
